"Date","Price","Open","High","Low","Vol.","Change %"
"01/16/2025","765.00","765.00","765.00","765.00","","-2.30%"
"01/15/2025","783.00","783.00","783.00","783.00","","-1.88%"
"01/14/2025","798.00","798.00","798.00","798.00","","-1.36%"
"01/13/2025","809.00","809.00","809.00","809.00","","-1.22%"
"01/10/2025","819.00","819.00","819.00","819.00","","-1.33%"
"01/09/2025","830.00","830.00","830.00","830.00","","-1.89%"
"01/08/2025","846.00","846.00","846.00","846.00","","-1.17%"
"01/07/2025","856.00","856.00","856.00","856.00","","-1.27%"
"01/06/2025","867.00","867.00","867.00","867.00","","-1.92%"
"01/03/2025","884.00","884.00","884.00","884.00","","-1.67%"
"01/02/2025","899.00","899.00","899.00","899.00","","-2.60%"
"12/24/2024","923.00","923.00","923.00","923.00","","-0.97%"
"12/23/2024","932.00","932.00","932.00","932.00","","-0.85%"
"12/20/2024","940.00","940.00","940.00","940.00","","-0.42%"
"12/19/2024","944.00","944.00","944.00","944.00","","-0.32%"
"12/18/2024","947.00","947.00","947.00","947.00","","-0.21%"
"12/17/2024","949.00","949.00","949.00","949.00","","-0.63%"
"12/16/2024","955.00","955.00","955.00","955.00","","-0.42%"
"12/13/2024","959.00","959.00","959.00","959.00","","-0.21%"
"12/12/2024","961.00","961.00","961.00","961.00","","-0.10%"
"12/11/2024","962.00","962.00","962.00","962.00","","-0.52%"
"12/10/2024","967.00","967.00","967.00","967.00","","-0.41%"
"12/09/2024","971.00","971.00","971.00","971.00","","-0.31%"
"12/06/2024","974.00","974.00","974.00","974.00","","-0.51%"
"12/05/2024","979.00","979.00","979.00","979.00","","-0.31%"
"12/04/2024","982.00","982.00","982.00","982.00","","0.31%"
"12/03/2024","979.00","979.00","979.00","979.00","","0.00%"
"12/02/2024","979.00","979.00","979.00","979.00","","-0.10%"
"11/29/2024","980.00","980.00","980.00","980.00","","-0.91%"
"11/28/2024","989.00","989.00","989.00","989.00","","0.10%"
"11/27/2024","988.00","988.00","988.00","988.00","","0.30%"
"11/26/2024","985.00","985.00","985.00","985.00","","0.10%"
"11/25/2024","984.00","984.00","984.00","984.00","","0.00%"
"11/22/2024","984.00","984.00","984.00","984.00","","-0.30%"
"11/21/2024","987.00","987.00","987.00","987.00","","-0.50%"
"11/20/2024","992.00","992.00","992.00","992.00","","-0.70%"
"11/19/2024","999.00","999.00","999.00","999.00","","-0.99%"
"11/18/2024","1,009.00","1,009.00","1,009.00","1,009.00","","-0.98%"
"11/15/2024","1,019.00","1,019.00","1,019.00","1,019.00","","-0.97%"
"11/14/2024","1,029.00","1,029.00","1,029.00","1,029.00","","-0.68%"
"11/13/2024","1,036.00","1,036.00","1,036.00","1,036.00","","-1.43%"
"11/12/2024","1,051.00","1,051.00","1,051.00","1,051.00","","-1.22%"
"11/11/2024","1,064.00","1,064.00","1,064.00","1,064.00","","-1.39%"
"11/08/2024","1,079.00","1,079.00","1,079.00","1,079.00","","-1.73%"
"11/07/2024","1,098.00","1,098.00","1,098.00","1,098.00","","-1.79%"
"11/06/2024","1,118.00","1,118.00","1,118.00","1,118.00","","-1.58%"
"11/05/2024","1,136.00","1,136.00","1,136.00","1,136.00","","-1.56%"
"11/04/2024","1,154.00","1,154.00","1,154.00","1,154.00","","-0.77%"
"11/01/2024","1,163.00","1,163.00","1,163.00","1,163.00","","-1.61%"
"10/31/2024","1,182.00","1,182.00","1,182.00","1,182.00","","-2.07%"
"10/30/2024","1,207.00","1,207.00","1,207.00","1,207.00","","-1.15%"
"10/29/2024","1,221.00","1,221.00","1,221.00","1,221.00","","-1.05%"
"10/28/2024","1,234.00","1,234.00","1,234.00","1,234.00","","-0.48%"
"10/25/2024","1,240.00","1,240.00","1,240.00","1,240.00","","-0.40%"
"10/24/2024","1,245.00","1,245.00","1,245.00","1,245.00","","-0.32%"
"10/23/2024","1,249.00","1,249.00","1,249.00","1,249.00","","0.00%"
"10/22/2024","1,249.00","1,249.00","1,249.00","1,249.00","","-0.08%"
"10/21/2024","1,250.00","1,250.00","1,250.00","1,250.00","","0.00%"
"10/18/2024","1,250.00","1,250.00","1,250.00","1,250.00","","-0.32%"
"10/17/2024","1,254.00","1,254.00","1,254.00","1,254.00","","-0.24%"
"10/16/2024","1,257.00","1,257.00","1,257.00","1,257.00","","-0.24%"
"10/15/2024","1,260.00","1,260.00","1,260.00","1,260.00","","-0.16%"
"10/14/2024","1,262.00","1,262.00","1,262.00","1,262.00","","-0.55%"
"10/11/2024","1,269.00","1,269.00","1,269.00","1,269.00","","-0.39%"
"10/10/2024","1,274.00","1,274.00","1,274.00","1,274.00","","0.31%"
"10/09/2024","1,270.00","1,270.00","1,270.00","1,270.00","","0.47%"
"10/08/2024","1,264.00","1,264.00","1,264.00","1,264.00","","0.56%"
"10/07/2024","1,257.00","1,257.00","1,257.00","1,257.00","","-0.08%"
"10/04/2024","1,258.00","1,258.00","1,258.00","1,258.00","","-0.16%"
"10/03/2024","1,260.00","1,260.00","1,260.00","1,260.00","","-0.94%"
"10/02/2024","1,272.00","1,272.00","1,272.00","1,272.00","","-0.86%"
"10/01/2024","1,283.00","1,283.00","1,283.00","1,283.00","","-1.00%"
"09/30/2024","1,296.00","1,296.00","1,296.00","1,296.00","","-0.77%"
"09/27/2024","1,306.00","1,306.00","1,306.00","1,306.00","","-0.61%"
"09/26/2024","1,314.00","1,314.00","1,314.00","1,314.00","","-0.23%"
"09/25/2024","1,317.00","1,317.00","1,317.00","1,317.00","","0.38%"
"09/24/2024","1,312.00","1,312.00","1,312.00","1,312.00","","0.85%"
"09/23/2024","1,301.00","1,301.00","1,301.00","1,301.00","","0.93%"
"09/20/2024","1,289.00","1,289.00","1,289.00","1,289.00","","1.02%"
"09/19/2024","1,276.00","1,276.00","1,276.00","1,276.00","","0.47%"
"09/18/2024","1,270.00","1,270.00","1,270.00","1,270.00","","0.32%"
"09/17/2024","1,266.00","1,266.00","1,266.00","1,266.00","","0.08%"
"09/16/2024","1,265.00","1,265.00","1,265.00","1,265.00","","0.08%"
"09/13/2024","1,264.00","1,264.00","1,264.00","1,264.00","","0.08%"
"09/12/2024","1,263.00","1,263.00","1,263.00","1,263.00","","0.32%"
"09/11/2024","1,259.00","1,259.00","1,259.00","1,259.00","","0.08%"
"09/10/2024","1,258.00","1,258.00","1,258.00","1,258.00","","-0.08%"
"09/09/2024","1,259.00","1,259.00","1,259.00","1,259.00","","-0.08%"
"09/06/2024","1,260.00","1,260.00","1,260.00","1,260.00","","-0.47%"
"09/05/2024","1,266.00","1,266.00","1,266.00","1,266.00","","-0.39%"
"09/04/2024","1,271.00","1,271.00","1,271.00","1,271.00","","-0.70%"
"09/03/2024","1,280.00","1,280.00","1,280.00","1,280.00","","0.00%"
"09/02/2024","1,280.00","1,280.00","1,280.00","1,280.00","","-1.99%"
"08/30/2024","1,306.00","1,306.00","1,306.00","1,306.00","","-0.46%"
"08/29/2024","1,312.00","1,312.00","1,312.00","1,312.00","","-0.30%"
"08/28/2024","1,316.00","1,316.00","1,316.00","1,316.00","","-0.08%"
"08/27/2024","1,317.00","1,317.00","1,317.00","1,317.00","","-0.08%"
"08/23/2024","1,318.00","1,318.00","1,318.00","1,318.00","","0.38%"
"08/22/2024","1,313.00","1,313.00","1,313.00","1,313.00","","0.23%"
"08/21/2024","1,310.00","1,310.00","1,310.00","1,310.00","","0.08%"
"08/20/2024","1,309.00","1,309.00","1,309.00","1,309.00","","0.31%"
"08/19/2024","1,305.00","1,305.00","1,305.00","1,305.00","","0.08%"
"08/16/2024","1,304.00","1,304.00","1,304.00","1,304.00","","0.31%"
"08/15/2024","1,300.00","1,300.00","1,300.00","1,300.00","","0.23%"
"08/14/2024","1,297.00","1,297.00","1,297.00","1,297.00","","0.39%"
"08/13/2024","1,292.00","1,292.00","1,292.00","1,292.00","","-0.15%"
"08/12/2024","1,294.00","1,294.00","1,294.00","1,294.00","","-0.54%"
"08/09/2024","1,301.00","1,301.00","1,301.00","1,301.00","","-0.08%"
"08/08/2024","1,302.00","1,302.00","1,302.00","1,302.00","","-0.53%"
"08/07/2024","1,309.00","1,309.00","1,309.00","1,309.00","","-0.83%"
"08/06/2024","1,320.00","1,320.00","1,320.00","1,320.00","","-0.75%"
"08/05/2024","1,330.00","1,330.00","1,330.00","1,330.00","","-0.89%"
"08/02/2024","1,342.00","1,342.00","1,342.00","1,342.00","","-0.74%"
"08/01/2024","1,352.00","1,352.00","1,352.00","1,352.00","","-0.81%"
"07/31/2024","1,363.00","1,363.00","1,363.00","1,363.00","","-1.02%"
"07/30/2024","1,377.00","1,377.00","1,377.00","1,377.00","","-0.43%"
"07/29/2024","1,383.00","1,383.00","1,383.00","1,383.00","","-0.22%"
"07/26/2024","1,386.00","1,386.00","1,386.00","1,386.00","","-0.07%"
"07/25/2024","1,387.00","1,387.00","1,387.00","1,387.00","","0.14%"
"07/24/2024","1,385.00","1,385.00","1,385.00","1,385.00","","0.36%"
"07/23/2024","1,380.00","1,380.00","1,380.00","1,380.00","","0.44%"
"07/22/2024","1,374.00","1,374.00","1,374.00","1,374.00","","0.00%"
"07/19/2024","1,374.00","1,374.00","1,374.00","1,374.00","","0.29%"
"07/18/2024","1,370.00","1,370.00","1,370.00","1,370.00","","0.00%"
"07/17/2024","1,370.00","1,370.00","1,370.00","1,370.00","","0.29%"
"07/16/2024","1,366.00","1,366.00","1,366.00","1,366.00","","-0.15%"
"07/15/2024","1,368.00","1,368.00","1,368.00","1,368.00","","0.29%"
"07/12/2024","1,364.00","1,364.00","1,364.00","1,364.00","","0.22%"
"07/11/2024","1,361.00","1,361.00","1,361.00","1,361.00","","0.59%"
"07/10/2024","1,353.00","1,353.00","1,353.00","1,353.00","","0.45%"
"07/09/2024","1,347.00","1,347.00","1,347.00","1,347.00","","0.97%"
"07/08/2024","1,334.00","1,334.00","1,334.00","1,334.00","","-0.07%"
"07/05/2024","1,335.00","1,335.00","1,335.00","1,335.00","","-0.15%"
"07/04/2024","1,337.00","1,337.00","1,337.00","1,337.00","","-0.22%"
"07/03/2024","1,340.00","1,340.00","1,340.00","1,340.00","","-0.81%"
"07/02/2024","1,351.00","1,351.00","1,351.00","1,351.00","","-1.31%"
"07/01/2024","1,369.00","1,369.00","1,369.00","1,369.00","","-1.16%"
"06/28/2024","1,385.00","1,385.00","1,385.00","1,385.00","","-1.00%"
"06/27/2024","1,399.00","1,399.00","1,399.00","1,399.00","","-0.92%"
"06/26/2024","1,412.00","1,412.00","1,412.00","1,412.00","","0.00%"
"06/25/2024","1,412.00","1,412.00","1,412.00","1,412.00","","0.50%"
"06/24/2024","1,405.00","1,405.00","1,405.00","1,405.00","","0.50%"
"06/21/2024","1,398.00","1,398.00","1,398.00","1,398.00","","0.65%"
"06/20/2024","1,389.00","1,389.00","1,389.00","1,389.00","","1.09%"
"06/19/2024","1,374.00","1,374.00","1,374.00","1,374.00","","0.88%"
"06/18/2024","1,362.00","1,362.00","1,362.00","1,362.00","","1.19%"
"06/17/2024","1,346.00","1,346.00","1,346.00","1,346.00","","0.82%"
"06/14/2024","1,335.00","1,335.00","1,335.00","1,335.00","","1.68%"
"06/13/2024","1,313.00","1,313.00","1,313.00","1,313.00","","1.23%"
"06/12/2024","1,297.00","1,297.00","1,297.00","1,297.00","","2.05%"
"06/11/2024","1,271.00","1,271.00","1,271.00","1,271.00","","1.11%"
"06/10/2024","1,257.00","1,257.00","1,257.00","1,257.00","","0.24%"
"06/07/2024","1,254.00","1,254.00","1,254.00","1,254.00","","-0.08%"
"06/06/2024","1,255.00","1,255.00","1,255.00","1,255.00","","-0.24%"
"06/05/2024","1,258.00","1,258.00","1,258.00","1,258.00","","-0.55%"
"06/04/2024","1,265.00","1,265.00","1,265.00","1,265.00","","-0.55%"
"06/03/2024","1,272.00","1,272.00","1,272.00","1,272.00","","-0.47%"
"05/31/2024","1,278.00","1,278.00","1,278.00","1,278.00","","-0.62%"
"05/30/2024","1,286.00","1,286.00","1,286.00","1,286.00","","-0.54%"
"05/29/2024","1,293.00","1,293.00","1,293.00","1,293.00","","-1.22%"
"05/28/2024","1,309.00","1,309.00","1,309.00","1,309.00","","-1.28%"
"05/24/2024","1,326.00","1,326.00","1,326.00","1,326.00","","-1.41%"
"05/23/2024","1,345.00","1,345.00","1,345.00","1,345.00","","-1.90%"
"05/22/2024","1,371.00","1,371.00","1,371.00","1,371.00","","-0.80%"
"05/21/2024","1,382.00","1,382.00","1,382.00","1,382.00","","-0.72%"
"05/20/2024","1,392.00","1,392.00","1,392.00","1,392.00","","-0.93%"
"05/17/2024","1,405.00","1,405.00","1,405.00","1,405.00","","-1.40%"
"05/16/2024","1,425.00","1,425.00","1,425.00","1,425.00","","-1.93%"
"05/15/2024","1,453.00","1,453.00","1,453.00","1,453.00","","-1.49%"
"05/14/2024","1,475.00","1,475.00","1,475.00","1,475.00","","-0.67%"
"05/13/2024","1,485.00","1,485.00","1,485.00","1,485.00","","0.00%"
"05/10/2024","1,485.00","1,485.00","1,485.00","1,485.00","","-0.20%"
"05/09/2024","1,488.00","1,488.00","1,488.00","1,488.00","","0.74%"
"05/08/2024","1,477.00","1,477.00","1,477.00","1,477.00","","1.10%"
"05/07/2024","1,461.00","1,461.00","1,461.00","1,461.00","","0.21%"
"05/03/2024","1,458.00","1,458.00","1,458.00","1,458.00","","-0.55%"
"05/02/2024","1,466.00","1,466.00","1,466.00","1,466.00","","-0.81%"
"05/01/2024","1,478.00","1,478.00","1,478.00","1,478.00","","-0.47%"
"04/30/2024","1,485.00","1,485.00","1,485.00","1,485.00","","-0.47%"
"04/29/2024","1,492.00","1,492.00","1,492.00","1,492.00","","-0.20%"
"04/26/2024","1,495.00","1,495.00","1,495.00","1,495.00","","0.47%"
"04/25/2024","1,488.00","1,488.00","1,488.00","1,488.00","","2.20%"
"04/24/2024","1,456.00","1,456.00","1,456.00","1,456.00","","1.82%"
"04/23/2024","1,430.00","1,430.00","1,430.00","1,430.00","","1.42%"
"04/22/2024","1,410.00","1,410.00","1,410.00","1,410.00","","1.15%"
"04/19/2024","1,394.00","1,394.00","1,394.00","1,394.00","","2.12%"
"04/18/2024","1,365.00","1,365.00","1,365.00","1,365.00","","2.09%"
"04/17/2024","1,337.00","1,337.00","1,337.00","1,337.00","","1.98%"
"04/16/2024","1,311.00","1,311.00","1,311.00","1,311.00","","2.42%"
"04/15/2024","1,280.00","1,280.00","1,280.00","1,280.00","","0.63%"
"04/12/2024","1,272.00","1,272.00","1,272.00","1,272.00","","0.87%"
"04/11/2024","1,261.00","1,261.00","1,261.00","1,261.00","","0.08%"
"04/10/2024","1,260.00","1,260.00","1,260.00","1,260.00","","0.08%"
"04/09/2024","1,259.00","1,259.00","1,259.00","1,259.00","","0.08%"
"04/08/2024","1,258.00","1,258.00","1,258.00","1,258.00","","-0.24%"
"04/05/2024","1,261.00","1,261.00","1,261.00","1,261.00","","-0.94%"
"04/04/2024","1,273.00","1,273.00","1,273.00","1,273.00","","-0.86%"
"04/03/2024","1,284.00","1,284.00","1,284.00","1,284.00","","-1.46%"
"04/02/2024","1,303.00","1,303.00","1,303.00","1,303.00","","-2.10%"
"03/28/2024","1,331.00","1,331.00","1,331.00","1,331.00","","-1.63%"
"03/27/2024","1,353.00","1,353.00","1,353.00","1,353.00","","-1.60%"
"03/26/2024","1,375.00","1,375.00","1,375.00","1,375.00","","-0.79%"
"03/25/2024","1,386.00","1,386.00","1,386.00","1,386.00","","0.22%"
"03/22/2024","1,383.00","1,383.00","1,383.00","1,383.00","","0.29%"
"03/21/2024","1,379.00","1,379.00","1,379.00","1,379.00","","0.66%"
"03/20/2024","1,370.00","1,370.00","1,370.00","1,370.00","","1.41%"
"03/19/2024","1,351.00","1,351.00","1,351.00","1,351.00","","0.97%"
"03/18/2024","1,338.00","1,338.00","1,338.00","1,338.00","","0.90%"
"03/15/2024","1,326.00","1,326.00","1,326.00","1,326.00","","0.91%"
"03/14/2024","1,314.00","1,314.00","1,314.00","1,314.00","","1.00%"
"03/13/2024","1,301.00","1,301.00","1,301.00","1,301.00","","-0.38%"
"03/12/2024","1,306.00","1,306.00","1,306.00","1,306.00","","-0.76%"
"03/11/2024","1,316.00","1,316.00","1,316.00","1,316.00","","-0.15%"
"03/08/2024","1,318.00","1,318.00","1,318.00","1,318.00","","0.08%"
"03/07/2024","1,317.00","1,317.00","1,317.00","1,317.00","","0.38%"
"03/06/2024","1,312.00","1,312.00","1,312.00","1,312.00","","1.16%"
"03/05/2024","1,297.00","1,297.00","1,297.00","1,297.00","","1.17%"
"03/04/2024","1,282.00","1,282.00","1,282.00","1,282.00","","1.18%"
"03/01/2024","1,267.00","1,267.00","1,267.00","1,267.00","","0.80%"
"02/29/2024","1,257.00","1,257.00","1,257.00","1,257.00","","1.45%"
"02/28/2024","1,239.00","1,239.00","1,239.00","1,239.00","","1.56%"
"02/27/2024","1,220.00","1,220.00","1,220.00","1,220.00","","1.84%"
"02/26/2024","1,198.00","1,198.00","1,198.00","1,198.00","","0.76%"
"02/23/2024","1,189.00","1,189.00","1,189.00","1,189.00","","1.28%"
"02/22/2024","1,174.00","1,174.00","1,174.00","1,174.00","","1.73%"
"02/21/2024","1,154.00","1,154.00","1,154.00","1,154.00","","2.21%"
"02/20/2024","1,129.00","1,129.00","1,129.00","1,129.00","","3.58%"
"02/19/2024","1,090.00","1,090.00","1,090.00","1,090.00","","1.77%"
"02/16/2024","1,071.00","1,071.00","1,071.00","1,071.00","","1.23%"
"02/15/2024","1,058.00","1,058.00","1,058.00","1,058.00","","0.57%"
"02/14/2024","1,052.00","1,052.00","1,052.00","1,052.00","","0.48%"
"02/13/2024","1,047.00","1,047.00","1,047.00","1,047.00","","-0.10%"
"02/12/2024","1,048.00","1,048.00","1,048.00","1,048.00","","-0.47%"
"02/09/2024","1,053.00","1,053.00","1,053.00","1,053.00","","0.29%"
"02/08/2024","1,050.00","1,050.00","1,050.00","1,050.00","","0.29%"
"02/07/2024","1,047.00","1,047.00","1,047.00","1,047.00","","0.58%"
"02/06/2024","1,041.00","1,041.00","1,041.00","1,041.00","","0.39%"
"02/05/2024","1,037.00","1,037.00","1,037.00","1,037.00","","-0.38%"
"02/02/2024","1,041.00","1,041.00","1,041.00","1,041.00","","-0.67%"
"02/01/2024","1,048.00","1,048.00","1,048.00","1,048.00","","-0.66%"
"01/31/2024","1,055.00","1,055.00","1,055.00","1,055.00","","-0.57%"
"01/30/2024","1,061.00","1,061.00","1,061.00","1,061.00","","-0.38%"
"01/29/2024","1,065.00","1,065.00","1,065.00","1,065.00","","0.00%"
"01/26/2024","1,065.00","1,065.00","1,065.00","1,065.00","","0.28%"
"01/25/2024","1,062.00","1,062.00","1,062.00","1,062.00","","1.14%"
"01/24/2024","1,050.00","1,050.00","1,050.00","1,050.00","","1.65%"
"01/23/2024","1,033.00","1,033.00","1,033.00","1,033.00","","0.58%"
"01/22/2024","1,027.00","1,027.00","1,027.00","1,027.00","","-0.29%"
"01/19/2024","1,030.00","1,030.00","1,030.00","1,030.00","","0.10%"
"01/18/2024","1,029.00","1,029.00","1,029.00","1,029.00","","-0.96%"
"01/17/2024","1,039.00","1,039.00","1,039.00","1,039.00","","-1.98%"
"01/16/2024","1,060.00","1,060.00","1,060.00","1,060.00","","-1.67%"
"01/15/2024","1,078.00","1,078.00","1,078.00","1,078.00","","-0.92%"
"01/12/2024","1,088.00","1,088.00","1,088.00","1,088.00","","-1.81%"
"01/11/2024","1,108.00","1,108.00","1,108.00","1,108.00","","-2.38%"
"01/10/2024","1,135.00","1,135.00","1,135.00","1,135.00","","-2.32%"
"01/09/2024","1,162.00","1,162.00","1,162.00","1,162.00","","-2.68%"
"01/08/2024","1,194.00","1,194.00","1,194.00","1,194.00","","-1.49%"
"01/05/2024","1,212.00","1,212.00","1,212.00","1,212.00","","-1.94%"
"01/04/2024","1,236.00","1,236.00","1,236.00","1,236.00","","-2.75%"
"01/03/2024","1,271.00","1,271.00","1,271.00","1,271.00","","-2.83%"
"01/02/2024","1,308.00","1,308.00","1,308.00","1,308.00","","-4.46%"
"12/22/2023","1,369.00","1,369.00","1,369.00","1,369.00","","-0.65%"
"12/21/2023","1,378.00","1,378.00","1,378.00","1,378.00","","-1.36%"
"12/20/2023","1,397.00","1,397.00","1,397.00","1,397.00","","-0.78%"
"12/19/2023","1,408.00","1,408.00","1,408.00","1,408.00","","-0.78%"
"12/18/2023","1,419.00","1,419.00","1,419.00","1,419.00","","-0.49%"
"12/15/2023","1,426.00","1,426.00","1,426.00","1,426.00","","-1.11%"
"12/14/2023","1,442.00","1,442.00","1,442.00","1,442.00","","-1.44%"
"12/13/2023","1,463.00","1,463.00","1,463.00","1,463.00","","-1.15%"
"12/12/2023","1,480.00","1,480.00","1,480.00","1,480.00","","-1.73%"
"12/11/2023","1,506.00","1,506.00","1,506.00","1,506.00","","-0.99%"
"12/08/2023","1,521.00","1,521.00","1,521.00","1,521.00","","-1.11%"
"12/07/2023","1,538.00","1,538.00","1,538.00","1,538.00","","-0.90%"
"12/06/2023","1,552.00","1,552.00","1,552.00","1,552.00","","-0.83%"
"12/05/2023","1,565.00","1,565.00","1,565.00","1,565.00","","2.56%"
"12/04/2023","1,526.00","1,526.00","1,526.00","1,526.00","","2.48%"
"12/01/2023","1,489.00","1,489.00","1,489.00","1,489.00","","4.49%"
"11/30/2023","1,425.00","1,425.00","1,425.00","1,425.00","","4.78%"
"11/29/2023","1,360.00","1,360.00","1,360.00","1,360.00","","2.95%"
"11/28/2023","1,321.00","1,321.00","1,321.00","1,321.00","","2.24%"
"11/27/2023","1,292.00","1,292.00","1,292.00","1,292.00","","1.02%"
"11/24/2023","1,279.00","1,279.00","1,279.00","1,279.00","","1.11%"
"11/23/2023","1,265.00","1,265.00","1,265.00","1,265.00","","1.44%"
"11/22/2023","1,247.00","1,247.00","1,247.00","1,247.00","","1.22%"
"11/21/2023","1,232.00","1,232.00","1,232.00","1,232.00","","1.23%"
"11/20/2023","1,217.00","1,217.00","1,217.00","1,217.00","","1.00%"
"11/17/2023","1,205.00","1,205.00","1,205.00","1,205.00","","2.29%"
"11/16/2023","1,178.00","1,178.00","1,178.00","1,178.00","","3.24%"
"11/15/2023","1,141.00","1,141.00","1,141.00","1,141.00","","0.71%"
"11/14/2023","1,133.00","1,133.00","1,133.00","1,133.00","","0.53%"
"11/13/2023","1,127.00","1,127.00","1,127.00","1,127.00","","0.18%"
"11/10/2023","1,125.00","1,125.00","1,125.00","1,125.00","","0.81%"
"11/09/2023","1,116.00","1,116.00","1,116.00","1,116.00","","1.09%"
"11/08/2023","1,104.00","1,104.00","1,104.00","1,104.00","","0.64%"
"11/07/2023","1,097.00","1,097.00","1,097.00","1,097.00","","-0.09%"
"11/06/2023","1,098.00","1,098.00","1,098.00","1,098.00","","-0.27%"
"11/03/2023","1,101.00","1,101.00","1,101.00","1,101.00","","-0.63%"
"11/02/2023","1,108.00","1,108.00","1,108.00","1,108.00","","-0.98%"
"11/01/2023","1,119.00","1,119.00","1,119.00","1,119.00","","-1.41%"
"10/31/2023","1,135.00","1,135.00","1,135.00","1,135.00","","-2.07%"
"10/30/2023","1,159.00","1,159.00","1,159.00","1,159.00","","-2.11%"
"10/27/2023","1,184.00","1,184.00","1,184.00","1,184.00","","-3.50%"
"10/26/2023","1,227.00","1,227.00","1,227.00","1,227.00","","-1.60%"
"10/25/2023","1,247.00","1,247.00","1,247.00","1,247.00","","-1.50%"
"10/24/2023","1,266.00","1,266.00","1,266.00","1,266.00","","-1.02%"
"10/23/2023","1,279.00","1,279.00","1,279.00","1,279.00","","-0.62%"
"10/20/2023","1,287.00","1,287.00","1,287.00","1,287.00","","0.00%"
"10/19/2023","1,287.00","1,287.00","1,287.00","1,287.00","","0.16%"
"10/18/2023","1,285.00","1,285.00","1,285.00","1,285.00","","0.63%"
"10/17/2023","1,277.00","1,277.00","1,277.00","1,277.00","","0.63%"
"10/16/2023","1,269.00","1,269.00","1,269.00","1,269.00","","0.08%"
"10/13/2023","1,268.00","1,268.00","1,268.00","1,268.00","","0.16%"
"10/12/2023","1,266.00","1,266.00","1,266.00","1,266.00","","0.40%"
"10/11/2023","1,261.00","1,261.00","1,261.00","1,261.00","","0.88%"
"10/10/2023","1,250.00","1,250.00","1,250.00","1,250.00","","1.46%"
"10/09/2023","1,232.00","1,232.00","1,232.00","1,232.00","","-0.08%"
"10/06/2023","1,233.00","1,233.00","1,233.00","1,233.00","","-0.24%"
"10/05/2023","1,236.00","1,236.00","1,236.00","1,236.00","","-0.64%"
"10/04/2023","1,244.00","1,244.00","1,244.00","1,244.00","","-0.48%"
"10/03/2023","1,250.00","1,250.00","1,250.00","1,250.00","","-1.03%"
"10/02/2023","1,263.00","1,263.00","1,263.00","1,263.00","","-1.02%"
"09/29/2023","1,276.00","1,276.00","1,276.00","1,276.00","","-1.39%"
"09/28/2023","1,294.00","1,294.00","1,294.00","1,294.00","","-1.82%"
"09/27/2023","1,318.00","1,318.00","1,318.00","1,318.00","","-1.57%"
"09/26/2023","1,339.00","1,339.00","1,339.00","1,339.00","","-1.11%"
"09/25/2023","1,354.00","1,354.00","1,354.00","1,354.00","","-0.07%"
"09/22/2023","1,355.00","1,355.00","1,355.00","1,355.00","","0.37%"
"09/21/2023","1,350.00","1,350.00","1,350.00","1,350.00","","1.96%"
"09/20/2023","1,324.00","1,324.00","1,324.00","1,324.00","","2.95%"
"09/19/2023","1,286.00","1,286.00","1,286.00","1,286.00","","3.71%"
"09/18/2023","1,240.00","1,240.00","1,240.00","1,240.00","","1.56%"
"09/15/2023","1,221.00","1,221.00","1,221.00","1,221.00","","2.09%"
"09/14/2023","1,196.00","1,196.00","1,196.00","1,196.00","","3.46%"
"09/13/2023","1,156.00","1,156.00","1,156.00","1,156.00","","3.40%"
"09/12/2023","1,118.00","1,118.00","1,118.00","1,118.00","","1.73%"
"09/11/2023","1,099.00","1,099.00","1,099.00","1,099.00","","1.85%"
"09/08/2023","1,079.00","1,079.00","1,079.00","1,079.00","","2.18%"
"09/07/2023","1,056.00","1,056.00","1,056.00","1,056.00","","1.93%"
"09/06/2023","1,036.00","1,036.00","1,036.00","1,036.00","","2.78%"
"09/05/2023","1,008.00","1,008.00","1,008.00","1,008.00","","1.31%"
"09/04/2023","995.00","995.00","995.00","995.00","","1.53%"
"09/01/2023","980.00","980.00","980.00","980.00","","1.87%"
"08/31/2023","962.00","962.00","962.00","962.00","","2.12%"
"08/30/2023","942.00","942.00","942.00","942.00","","2.61%"
"08/29/2023","918.00","918.00","918.00","918.00","","1.10%"
"08/25/2023","908.00","908.00","908.00","908.00","","0.22%"
"08/24/2023","906.00","906.00","906.00","906.00","","-0.44%"
"08/23/2023","910.00","910.00","910.00","910.00","","0.11%"
"08/22/2023","909.00","909.00","909.00","909.00","","1.00%"
"08/21/2023","900.00","900.00","900.00","900.00","","2.39%"
"08/18/2023","879.00","879.00","879.00","879.00","","2.33%"
"08/17/2023","859.00","859.00","859.00","859.00","","5.79%"
"08/16/2023","812.00","812.00","812.00","812.00","","5.18%"
"08/15/2023","772.00","772.00","772.00","772.00","","3.62%"
"08/14/2023","745.00","745.00","745.00","745.00","","2.34%"
"08/11/2023","728.00","728.00","728.00","728.00","","3.12%"
"08/10/2023","706.00","706.00","706.00","706.00","","1.44%"
"08/09/2023","696.00","696.00","696.00","696.00","","1.02%"
"08/08/2023","689.00","689.00","689.00","689.00","","0.44%"
"08/07/2023","686.00","686.00","686.00","686.00","","-0.29%"
"08/04/2023","688.00","688.00","688.00","688.00","","-1.01%"
"08/03/2023","695.00","695.00","695.00","695.00","","-0.71%"
"08/02/2023","700.00","700.00","700.00","700.00","","-1.27%"
"08/01/2023","709.00","709.00","709.00","709.00","","-1.39%"
"07/31/2023","719.00","719.00","719.00","719.00","","-0.96%"
