"date","portid","portname","country","ISO3","portcalls_container","portcalls_dry_bulk","portcalls_general_cargo","portcalls_roro","portcalls_tanker","portcalls_cargo","portcalls","import_container","import_dry_bulk","import_general_cargo","import_roro","import_tanker","import_cargo","import","export_container","export_dry_bulk","export_general_cargo","export_roro","export_tanker","export_cargo","export"
"2024-01-01","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-01-06","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-11-30","port784","Nacala","Mozambique","MOZ","0","1","0","0","1","1","2","0","37663","0","0","0","37663","37663","0","0","0","0","0","0","0"
"2024-01-02","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","19004","0","0","0","19004","19004","0","0","0","0","0","0","0"
"2023-01-07","port784","Nacala","Mozambique","MOZ","1","1","0","0","0","2","2","0","0","0","0","0","0","0","3472","60608","0","0","0","64081","64081"
"2021-12-01","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-01-03","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-01-08","port784","Nacala","Mozambique","MOZ","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-12-02","port784","Nacala","Mozambique","MOZ","0","0","0","0","1","0","1","0","0","0","0","1030","0","1030","0","0","0","0","0","0","0"
"2024-01-04","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","78517","0","0","0","78517","78517"
"2023-01-09","port784","Nacala","Mozambique","MOZ","2","0","0","0","1","2","3","4146","0","0","0","0","4146","4146","5832","0","0","0","0","5832","5832"
"2021-12-03","port784","Nacala","Mozambique","MOZ","1","0","1","0","0","2","2","0","0","1451","0","0","1451","1451","4196","0","1589","0","0","5785","5785"
"2024-01-05","port784","Nacala","Mozambique","MOZ","0","1","0","0","1","1","2","0","0","0","0","0","0","0","0","83823","0","0","43771","83823","127595"
"2021-12-04","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-01-06","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","58653","0","0","0","58653","58653"
"2023-01-10","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","60584","0","0","0","60584","60584"
"2021-12-05","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-01-07","port784","Nacala","Mozambique","MOZ","1","0","0","0","0","1","1","2691","0","0","0","0","2691","2691","0","0","0","0","0","0","0"
"2023-01-11","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","25551","0","0","0","25551","25551"
"2021-12-06","port784","Nacala","Mozambique","MOZ","0","1","1","0","0","2","2","0","0","1519","0","0","1519","1519","0","0","0","0","0","0","0"
"2024-01-08","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-01-12","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","5027","0","0","0","5027","5027","0","49803","0","0","0","49803","49803"
"2021-12-07","port784","Nacala","Mozambique","MOZ","0","0","0","0","1","0","1","0","0","0","0","2777","0","2777","0","0","0","0","1377","0","1377"
"2024-01-09","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-01-13","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-12-08","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","26142","0","0","0","26142","26142","0","0","0","0","0","0","0"
"2024-01-10","port784","Nacala","Mozambique","MOZ","1","0","0","0","0","1","1","0","0","0","0","0","0","0","6133","0","0","0","0","6133","6133"
"2023-01-14","port784","Nacala","Mozambique","MOZ","0","1","0","0","1","1","2","0","0","0","0","0","0","0","0","57422","0","0","0","57422","57422"
"2021-12-09","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","31272","0","0","0","31272","31272"
"2024-01-11","port784","Nacala","Mozambique","MOZ","1","1","0","0","0","2","2","1827","0","0","0","0","1827","1827","2312","22213","0","0","0","24526","24526"
"2023-01-15","port784","Nacala","Mozambique","MOZ","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1169","0","0","0","0","1169","1169"
"2021-12-10","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-01-12","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-01-16","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","5027","0","0","0","5027","5027","0","49803","0","0","0","49803","49803"
"2021-12-11","port784","Nacala","Mozambique","MOZ","0","0","1","0","0","1","1","0","0","1451","0","0","1451","1451","0","0","1589","0","0","1589","1589"
"2024-01-13","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-01-17","port784","Nacala","Mozambique","MOZ","0","2","0","0","0","2","2","0","0","0","0","0","0","0","0","60558","0","0","0","60558","60558"
"2021-12-12","port784","Nacala","Mozambique","MOZ","1","0","1","0","0","2","2","0","0","1451","0","0","1451","1451","4577","0","1589","0","0","6167","6167"
"2024-01-14","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-01-18","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-12-13","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","70032","0","0","0","70032","70032"
"2024-01-15","port784","Nacala","Mozambique","MOZ","1","1","0","0","0","2","2","0","0","0","0","0","0","0","4852","16190","0","0","0","21043","21043"
"2023-01-19","port784","Nacala","Mozambique","MOZ","1","1","0","0","0","2","2","0","0","0","0","0","0","0","5408","53502","0","0","0","58911","58911"
"2021-12-14","port784","Nacala","Mozambique","MOZ","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-01-16","port784","Nacala","Mozambique","MOZ","0","1","0","0","1","1","2","0","0","0","0","33008","0","33008","0","81680","0","0","0","81680","81680"
"2023-01-20","port784","Nacala","Mozambique","MOZ","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-12-15","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-01-17","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-01-21","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","45436","0","0","0","45436","45436"
"2021-12-16","port784","Nacala","Mozambique","MOZ","1","0","0","0","1","1","2","0","0","0","0","0","0","0","1680","0","0","0","0","1680","1680"
"2024-01-18","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","78076","0","0","0","78076","78076"
"2023-01-22","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-12-17","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-01-19","port784","Nacala","Mozambique","MOZ","1","0","1","0","0","2","2","0","0","0","0","0","0","0","1607","0","0","0","0","1607","1607"
"2023-01-23","port784","Nacala","Mozambique","MOZ","0","2","0","0","0","2","2","0","54260","0","0","0","54260","54260","0","69715","0","0","0","69715","69715"
"2024-01-20","port784","Nacala","Mozambique","MOZ","1","1","0","0","0","2","2","0","0","0","0","0","0","0","4840","0","0","0","0","4840","4840"
"2023-01-24","port784","Nacala","Mozambique","MOZ","1","1","0","0","1","2","3","0","0","0","0","2777","0","2777","8113","0","0","0","1377","8113","9490"
"2021-12-18","port784","Nacala","Mozambique","MOZ","0","2","0","0","0","2","2","0","0","0","0","0","0","0","0","85431","0","0","0","85431","85431"
"2023-01-25","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-01-21","port784","Nacala","Mozambique","MOZ","0","0","0","0","1","0","1","0","0","0","0","3104","0","3104","0","0","0","0","2559","0","2559"
"2021-12-19","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","45938","0","0","0","45938","45938"
