"date","portid","portname","country","ISO3","portcalls_container","portcalls_dry_bulk","portcalls_general_cargo","portcalls_roro","portcalls_tanker","portcalls_cargo","portcalls","import_container","import_dry_bulk","import_general_cargo","import_roro","import_tanker","import_cargo","import","export_container","export_dry_bulk","export_general_cargo","export_roro","export_tanker","export_cargo","export"
"2024-06-09","port137","Beira","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-05-12","port137","Beira","Mozambique","MOZ","1","2","0","0","0","3","3","6322","10492","0","0","0","16814","16814","0","53023","0","0","0","53023","53023"
"2025-07-16","port137","Beira","Mozambique","MOZ","0","1","0","0","1","1","2","0","0","0","0","38780","0","38780","0","27576","0","0","0","27576","27576"
"2024-06-10","port137","Beira","Mozambique","MOZ","2","0","0","0","1","2","3","1104","0","0","0","44858","1104","45962","25800","0","0","0","0","25800","25800"
"2023-05-13","port137","Beira","Mozambique","MOZ","1","1","0","0","0","2","2","0","37414","0","0","0","37414","37414","0","0","0","0","0","0","0"
"2025-07-17","port137","Beira","Mozambique","MOZ","1","1","0","0","1","2","3","1743","0","0","0","42606","1743","44349","0","31196","0","0","0","31196","31196"
"2024-06-11","port137","Beira","Mozambique","MOZ","0","1","0","0","1","1","2","0","0","0","0","18932","0","18932","0","27079","0","0","0","27079","27079"
"2023-05-14","port137","Beira","Mozambique","MOZ","0","1","0","0","0","1","1","0","23377","0","0","0","23377","23377","0","0","0","0","0","0","0"
"2025-07-18","port137","Beira","Mozambique","MOZ","0","0","2","0","1","2","3","0","0","609","0","6161","609","6770","0","0","9247","0","0","9247","9247"
"2024-06-12","port137","Beira","Mozambique","MOZ","0","0","0","0","1","0","1","0","0","0","0","376","0","376","0","0","0","0","0","0","0"
"2023-05-15","port137","Beira","Mozambique","MOZ","0","0","0","0","1","0","1","0","0","0","0","31198","0","31198","0","0","0","0","0","0","0"
"2025-07-19","port137","Beira","Mozambique","MOZ","1","1","0","0","1","2","3","0","28185","0","0","0","28185","28185","3926","0","0","0","0","3926","3926"
"2024-06-13","port137","Beira","Mozambique","MOZ","0","1","0","0","0","1","1","0","28402","0","0","0","28402","28402","0","0","0","0","0","0","0"
"2023-05-16","port137","Beira","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025-07-20","port137","Beira","Mozambique","MOZ","1","1","0","0","0","2","2","5537","0","0","0","0","5537","5537","0","41382","0","0","0","41382","41382"
"2024-06-14","port137","Beira","Mozambique","MOZ","1","1","0","0","1","2","3","2122","0","0","0","0","2122","2122","2408","46441","0","0","2037","48849","50887"
"2023-05-17","port137","Beira","Mozambique","MOZ","2","0","0","0","0","2","2","4717","0","0","0","0","4717","4717","0","0","0","0","0","0","0"
"2025-07-21","port137","Beira","Mozambique","MOZ","0","0","0","0","1","0","1","0","0","0","0","20859","0","20859","0","0","0","0","575","0","575"
"2024-06-15","port137","Beira","Mozambique","MOZ","0","0","1","0","1","1","2","0","0","0","0","0","0","0","0","0","4861","0","0","4861","4861"
"2023-05-18","port137","Beira","Mozambique","MOZ","0","0","0","0","1","0","1","0","0","0","0","5398","0","5398","0","0","0","0","0","0","0"
"2025-07-22","port137","Beira","Mozambique","MOZ","1","3","0","0","0","4","4","2122","50593","0","0","0","52715","52715","2408","40659","0","0","0","43068","43068"
"2024-06-16","port137","Beira","Mozambique","MOZ","2","1","0","0","0","3","3","7094","10492","0","0","0","17587","17587","0","13884","0","0","0","13884","13884"
"2023-05-19","port137","Beira","Mozambique","MOZ","1","1","1","0","1","3","4","11573","0","6224","0","20859","17797","38657","0","46413","0","0","575","46413","46989"
"2025-07-23","port137","Beira","Mozambique","MOZ","2","0","0","0","0","2","2","5187","0","0","0","0","5187","5187","0","0","0","0","0","0","0"
"2024-06-17","port137","Beira","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-05-20","port137","Beira","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025-07-24","port137","Beira","Mozambique","MOZ","1","0","0","0","1","1","2","2122","0","0","0","42483","2122","44605","2408","0","0","0","0","2408","2408"
"2023-05-21","port137","Beira","Mozambique","MOZ","0","1","0","0","1","1","2","0","30089","0","0","10450","30089","40539","0","0","0","0","1002","0","1002"
"2025-07-25","port137","Beira","Mozambique","MOZ","1","1","0","0","0","2","2","0","0","0","0","0","0","0","1189","27079","0","0","0","28269","28269"
"2025-07-26","port137","Beira","Mozambique","MOZ","1","0","1","0","0","2","2","1961","0","2275","0","0","4237","4237","0","0","2533","0","0","2533","2533"
"2025-07-27","port137","Beira","Mozambique","MOZ","1","0","1","0","2","2","4","0","0","0","0","32069","0","32069","21888","0","8394","0","0","30282","30282"
