"date","portid","portname","country","ISO3","portcalls_container","portcalls_dry_bulk","portcalls_general_cargo","portcalls_roro","portcalls_tanker","portcalls_cargo","portcalls","import_container","import_dry_bulk","import_general_cargo","import_roro","import_tanker","import_cargo","import","export_container","export_dry_bulk","export_general_cargo","export_roro","export_tanker","export_cargo","export"
"2026-06-15","port702","Maputo","Mozambique","MOZ","0","1","0","0","1","1","2","0","0","0","0","13123","0","13123","0","113544","0","0","648","113544","114193"
"2025-06-08","port702","Maputo","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1941","0","0","0","1941","1941"
"2026-06-16","port702","Maputo","Mozambique","MOZ","0","1","2","1","0","4","4","0","54745","3974","1527","0","60247","60247","0","0","0","0","0","0","0"
"2025-06-09","port702","Maputo","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","52898","0","0","0","52898","52898"
"2026-06-17","port702","Maputo","Mozambique","MOZ","0","1","0","0","1","1","2","0","0","0","0","35006","0","35006","0","54472","0","0","0","54472","54472"
"2025-06-10","port702","Maputo","Mozambique","MOZ","1","2","1","0","0","4","4","2641","0","0","0","0","2641","2641","817","80707","8507","0","0","90032","90032"
"2026-06-18","port702","Maputo","Mozambique","MOZ","1","2","0","0","0","3","3","4724","0","0","0","0","4724","4724","0","88788","0","0","0","88788","88788"
"2025-06-11","port702","Maputo","Mozambique","MOZ","1","1","1","0","0","3","3","5869","0","0","0","0","5869","5869","0","44673","6188","0","0","50861","50861"
"2026-06-19","port702","Maputo","Mozambique","MOZ","0","1","0","0","1","1","2","0","0","0","0","96","0","96","0","28860","0","0","0","28860","28860"
"2025-06-12","port702","Maputo","Mozambique","MOZ","0","1","0","0","1","1","2","0","0","0","0","38412","0","38412","0","24293","0","0","0","24293","24293"
"2026-06-20","port702","Maputo","Mozambique","MOZ","0","3","0","0","0","3","3","0","1651","0","0","0","1651","1651","0","51044","0","0","0","51044","51044"
"2025-06-13","port702","Maputo","Mozambique","MOZ","1","1","0","0","0","2","2","381","0","0","0","0","381","381","0","23188","0","0","0","23188","23188"
"2026-06-21","port702","Maputo","Mozambique","MOZ","0","2","0","0","1","2","3","0","22270","0","0","9462","22270","31733","0","75575","0","0","0","75575","75575"
"2025-06-14","port702","Maputo","Mozambique","MOZ","1","2","0","0","0","3","3","3900","24120","0","0","0","28020","28020","0","124079","0","0","0","124079","124079"
"2026-06-22","port702","Maputo","Mozambique","MOZ","0","0","1","0","1","1","2","0","0","0","0","13123","0","13123","0","0","6227","0","648","6227","6876"
"2025-06-15","port702","Maputo","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","58155","0","0","0","58155","58155"
"2026-06-23","port702","Maputo","Mozambique","MOZ","1","2","0","0","1","3","4","1673","0","0","0","325","1673","1999","0","165472","0","0","0","165472","165472"
"2025-06-16","port702","Maputo","Mozambique","MOZ","1","1","0","0","1","2","3","0","0","0","0","13123","0","13123","1891","103268","0","0","648","105159","105808"
"2026-06-24","port702","Maputo","Mozambique","MOZ","1","1","1","1","0","4","4","0","2060","1380","576","0","4018","4018","2976","47654","3684","0","0","54315","54315"
"2025-06-17","port702","Maputo","Mozambique","MOZ","0","1","0","0","1","1","2","0","0","0","0","19245","0","19245","0","40812","0","0","0","40812","40812"
"2026-06-25","port702","Maputo","Mozambique","MOZ","0","1","0","1","0","2","2","0","32747","0","0","0","32747","32747","0","0","0","0","0","0","0"
"2025-06-18","port702","Maputo","Mozambique","MOZ","0","0","2","0","0","2","2","0","0","2319","0","0","2319","2319","0","0","3684","0","0","3684","3684"
"2026-06-26","port702","Maputo","Mozambique","MOZ","0","2","0","0","1","2","3","0","0","0","0","0","0","0","0","130114","0","0","0","130114","130114"
"2026-06-27","port702","Maputo","Mozambique","MOZ","0","2","0","0","0","2","2","0","0","0","0","0","0","0","0","19237","0","0","0","19237","19237"
"2025-06-19","port702","Maputo","Mozambique","MOZ","0","2","0","0","1","2","3","0","0","0","0","6817","0","6817","0","62203","0","0","0","62203","62203"
"2026-06-28","port702","Maputo","Mozambique","MOZ","0","0","0","0","2","0","2","0","0","0","0","93141","0","93141","0","0","0","0","94911","0","94911"
"2025-06-20","port702","Maputo","Mozambique","MOZ","1","1","0","0","0","2","2","2641","0","0","0","0","2641","2641","817","4816","0","0","0","5633","5633"
"2026-06-29","port702","Maputo","Mozambique","MOZ","1","3","0","0","0","4","4","0","7223","0","0","0","7223","7223","2727","105195","0","0","0","107922","107922"
"2025-06-21","port702","Maputo","Mozambique","MOZ","1","2","0","0","0","3","3","2641","0","0","0","0","2641","2641","817","77635","0","0","0","78453","78453"
"2026-06-30","port702","Maputo","Mozambique","MOZ","1","0","1","0","2","2","4","8441","0","0","0","2031","8441","10472","0","0","6188","0","31763","6188","37952"
"2025-06-22","port702","Maputo","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2026-07-01","port702","Maputo","Mozambique","MOZ","0","1","0","0","1","1","2","0","0","0","0","15388","0","15388","0","37948","0","0","0","37948","37948"
"2025-06-23","port702","Maputo","Mozambique","MOZ","1","2","0","0","0","3","3","6536","0","0","0","0","6536","6536","0","71451","0","0","0","71451","71451"
"2026-07-02","port702","Maputo","Mozambique","MOZ","0","2","0","0","0","2","2","0","37869","0","0","0","37869","37869","0","89379","0","0","0","89379","89379"
"2025-06-24","port702","Maputo","Mozambique","MOZ","0","3","1","0","1","4","5","0","40833","0","0","2606","40833","43439","0","86527","6059","0","0","92587","92587"
"2026-07-03","port702","Maputo","Mozambique","MOZ","0","0","1","0","0","1","1","0","0","143","0","0","143","143","0","0","0","0","0","0","0"
"2025-06-25","port702","Maputo","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","13251","0","0","0","13251","13251"
"2026-07-04","port702","Maputo","Mozambique","MOZ","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1062","0","1062"
"2025-06-26","port702","Maputo","Mozambique","MOZ","0","2","0","0","1","2","3","0","0","0","0","0","0","0","0","178048","0","0","18300","178048","196348"
"2026-07-05","port702","Maputo","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025-06-27","port702","Maputo","Mozambique","MOZ","1","1","0","0","1","2","3","0","0","0","0","391","0","391","1134","80261","0","0","0","81396","81396"
"2026-07-06","port702","Maputo","Mozambique","MOZ","1","2","0","0","2","3","5","0","15102","0","0","7417","15102","22519","0","1960","0","0","969","1960","2930"
"2025-06-28","port702","Maputo","Mozambique","MOZ","1","2","1","0","0","4","4","2641","0","3542","0","0","6183","6183","817","114203","0","0","0","115020","115020"
