"date","portid","portname","country","ISO3","portcalls_container","portcalls_dry_bulk","portcalls_general_cargo","portcalls_roro","portcalls_tanker","portcalls_cargo","portcalls","import_container","import_dry_bulk","import_general_cargo","import_roro","import_tanker","import_cargo","import","export_container","export_dry_bulk","export_general_cargo","export_roro","export_tanker","export_cargo","export"
"2022-03-13","port102","Balikpapan","Indonesia","IDN","2","1","2","0","3","5","8","2783","0","3030","0","30265","5813","36078","278","0","0","0","10957","278","11235"
"2022-03-14","port102","Balikpapan","Indonesia","IDN","1","2","0","0","9","3","12","1449","0","0","0","16683","1449","18132","0","92981","0","0","45908","92981","138889"
"2022-03-15","port102","Balikpapan","Indonesia","IDN","1","1","0","1","4","3","7","1932","0","0","584","32177","2517","34695","0","71606","0","115","17131","71721","88853"
"2022-03-16","port102","Balikpapan","Indonesia","IDN","0","1","2","0","2","3","5","0","0","2907","0","0","2907","2907","0","11445","588","0","25152","12033","37186"
"2022-03-17","port102","Balikpapan","Indonesia","IDN","0","0","0","0","7","0","7","0","0","0","0","43184","0","43184","0","0","0","0","61840","0","61840"
"2022-03-18","port102","Balikpapan","Indonesia","IDN","0","1","1","1","3","3","6","0","0","0","593","3049","593","3643","0","33633","372","0","19054","34006","53061"
"2022-03-19","port102","Balikpapan","Indonesia","IDN","0","0","2","0","4","2","6","0","0","208","0","5842","208","6050","0","0","1093","0","15720","1093","16814"
"2019-11-11","port102","Balikpapan","Indonesia","IDN","1","2","2","0","4","5","9","0","5681","962","0","7852","6643","14495","2379","75532","6003","0","23681","83915","107596"
"2023-02-23","port102","Balikpapan","Indonesia","IDN","0","2","1","1","3","4","7","0","796","962","584","0","2343","2343","0","83321","1085","115","9702","84521","94223"
"2022-03-20","port102","Balikpapan","Indonesia","IDN","1","1","1","0","7","3","10","1887","0","962","0","6714","2850","9565","0","36947","1085","0","44508","38032","82541"
"2022-03-21","port102","Balikpapan","Indonesia","IDN","2","2","1","1","7","6","13","1294","1593","1340","1266","47938","5494","53433","0","101658","0","0","35033","101658","136692"
"2022-03-22","port102","Balikpapan","Indonesia","IDN","1","1","1","0","6","3","9","421","0","0","0","26457","421","26878","0","23198","0","0","63709","23198","86907"
"2022-03-23","port102","Balikpapan","Indonesia","IDN","1","0","0","0","5","1","6","2041","0","0","0","10582","2041","12624","0","0","0","0","42776","0","42776"
"2022-03-24","port102","Balikpapan","Indonesia","IDN","1","2","2","0","5","5","10","1336","0","962","0","0","2298","2298","278","106512","1085","0","50560","107875","158436"
"2022-03-25","port102","Balikpapan","Indonesia","IDN","0","2","2","1","2","5","7","0","796","3166","0","2299","3963","6262","0","50829","1085","0","21667","51914","73582"
"2022-03-26","port102","Balikpapan","Indonesia","IDN","0","1","0","0","3","1","4","0","0","0","0","6099","0","6099","0","68222","0","0","45553","68222","113775"
"2022-03-27","port102","Balikpapan","Indonesia","IDN","3","2","0","0","4","5","9","3200","3840","0","0","11133","7040","18174","278","27059","0","0","9075","27337","36412"
"2022-03-28","port102","Balikpapan","Indonesia","IDN","0","2","0","0","5","2","7","0","0","0","0","8601","0","8601","0","118457","0","0","23938","118457","142395"
"2022-03-29","port102","Balikpapan","Indonesia","IDN","1","0","0","1","6","2","8","292","0","0","366","3049","659","3709","0","0","0","0","44314","0","44314"
"2022-03-30","port102","Balikpapan","Indonesia","IDN","1","0","0","0","3","1","4","0","0","0","0","0","0","0","416","0","0","0","14920","416","15337"
"2022-03-31","port102","Balikpapan","Indonesia","IDN","1","2","0","0","5","3","8","188","0","0","0","31847","188","32036","0","141978","0","0","25944","141978","167922"
"2022-04-01","port102","Balikpapan","Indonesia","IDN","0","1","1","1","3","3","6","0","0","0","1022","0","1022","1022","0","56600","0","0","3866","56600","60467"
"2022-04-02","port102","Balikpapan","Indonesia","IDN","1","2","0","0","2","3","5","1336","0","0","0","0","1336","1336","278","57268","0","0","8699","57546","66245"
"2022-04-03","port102","Balikpapan","Indonesia","IDN","1","0","1","0","9","2","11","2075","0","208","0","25977","2284","28262","0","0","0","0","35544","0","35544"
"2022-04-04","port102","Balikpapan","Indonesia","IDN","1","2","1","0","7","4","11","2273","0","1831","0","8399","4104","12503","0","0","0","0","39161","0","39161"
"2022-04-05","port102","Balikpapan","Indonesia","IDN","0","0","1","0","5","1","6","0","0","962","0","8679","962","9641","0","0","1085","0","26392","1085","27477"
"2022-04-06","port102","Balikpapan","Indonesia","IDN","2","2","3","0","2","7","9","1938","0","1171","0","0","3109","3109","0","38819","1085","0","0","39904","39904"
"2022-04-07","port102","Balikpapan","Indonesia","IDN","1","1","0","0","5","2","7","0","0","0","0","8830","0","8830","296","0","0","0","76215","296","76512"
